DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;9/07/2013;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;ARMA DE FUEGO;9/07/2013;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA DE FUEGO;9/07/2013;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA DE FUEGO;9/07/2013;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;9/07/2013;FEMENINO;ADULTOS;6
VALLE;CALI (CT);76001000;ARMA DE FUEGO;9/07/2013;MASCULINO;ADULTOS;12
VALLE;CARTAGO;76147000;ARMA DE FUEGO;9/07/2013;FEMENINO;ADULTOS;3
VALLE;GUADALAJARA DE BUGA;76111000;ARMA DE FUEGO;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
BOYACÁ;CHIQUINQUIRÁ;15176000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;4
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;9/07/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;2
CUNDINAMARCA;CAQUEZA;25151000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;9/07/2013;FEMENINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
SANTANDER;PIEDECUESTA;68547000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
SANTANDER;RIONEGRO;68615000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
SANTANDER;VÉLEZ;68861000;CONTUNDENTES;9/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;9/07/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ESCOPOLAMINA;9/07/2013;MASCULINO;ADULTOS;1
TOLIMA;ESPINAL;73268000;ESCOPOLAMINA;9/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;9/07/2013;MASCULINO;ADULTOS;3
CÓRDOBA;SAHAGÚN;23660000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;1
CÓRDOBA;SAHAGÚN;23660000;NO REPORTADO;9/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;TOCAIMA;25815000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;1
META;ACACÍAS;50006000;NO REPORTADO;9/07/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;3
NARIÑO;PASTO (CT);52001000;NO REPORTADO;9/07/2013;MASCULINO;ADULTOS;7
NORTE DE SANTANDER;CÚCUTA (CT);54001000;NO REPORTADO;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;APARTADÓ;5045000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;LA ESTRELLA;5380000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
BOLÍVAR;CANTAGALLO;13160000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
BOLÍVAR;MAGANGUÉ;13430000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
BOYACÁ;CHIQUINQUIRÁ;15176000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
BOYACÁ;COPER;15212000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
BOYACÁ;SOGAMOSO;15759000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
CALDAS;LA DORADA;17380000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
CAQUETÁ;CARTAGENA DEL CHAIRÁ;18150000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
CASANARE;AGUAZUL;85010000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
CAUCA;FLORENCIA;19290000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADOLESCENTES;1
CÓRDOBA;LORICA;23417000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
CÓRDOBA;MONTERÍA (CT);23001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;14
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;34
CUNDINAMARCA;GIRARDOT;25307000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
HUILA;GIGANTE;41306000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
HUILA;SANTA MARÍA;41676000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;OCAÑA;54498000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;LA TEBAIDA;63401000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;MONTENEGRO;63470000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADOLESCENTES;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADOLESCENTES;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
SUCRE;SAN PEDRO;70717000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;3
TOLIMA;MELGAR;73449000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;6
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;6
VALLE;CARTAGO;76147000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;2
VALLE;CARTAGO;76147000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;9/07/2013;FEMENINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;2
VALLE;TULUÁ;76834000;SIN EMPLEO DE ARMAS;9/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;ITAGUI;5360000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
BOYACÁ;CHIQUINQUIRÁ;15176000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;2
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;3
CASANARE;MONTERREY;85162000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
CAUCA;SANTANDER DE QUILICHAO;19698000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
CÓRDOBA;CERETÉ;23162000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;6
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;5
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;2
HUILA;PITALITO;41551000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;1
NARIÑO;PASTO (CT);52001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;1
SAN ANDRÉS;SAN ANDRÉS (CT);88001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;2
SANTANDER;FLORIDABLANCA;68276000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;2
SANTANDER;GIRÓN;68307000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;2
TOLIMA;LÍBANO;73411000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADOLESCENTES;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;4
VALLE;PALMIRA;76520000;ARMA BLANCA / CORTOPUNZANTE;10/07/2013;MASCULINO;ADULTOS;2
ANTIOQUIA;ITAGUI;5360000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;2
ATLÁNTICO;PUERTO COLOMBIA;8573000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
CALDAS;LA DORADA;17380000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
CESAR;AGUACHICA;20011000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;7
GUAJIRA;MAICAO;44430000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
GUAJIRA;MAICAO;44430000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;2
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;2
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADOLESCENTES;1
NARIÑO;PASTO (CT);52001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;2
NARIÑO;PASTO (CT);52001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;LA TEBAIDA;63401000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
SUCRE;SAN JUAN DE BETULIA;70702000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
SUCRE;SAN MARCOS;70708000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;2
VALLE;BUENAVENTURA;76109000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;10/07/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;10/07/2013;MASCULINO;ADULTOS;5
CASANARE;TAURAMENA;85410000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
CASANARE;YOPAL (CT);85001000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;6
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;10/07/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;13
CUNDINAMARCA;CHÍA;25175000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;SOACHA;25754000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
MAGDALENA;FUNDACIÓN;47288000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;CONTUNDENTES;10/07/2013;MASCULINO;ADOLESCENTES;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
PUTUMAYO;SIBUNDOY;86749000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;5
SANTANDER;FLORIDABLANCA;68276000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
SANTANDER;SAN GIL;68679000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
SANTANDER;VÉLEZ;68861000;CONTUNDENTES;10/07/2013;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;CONTUNDENTES;10/07/2013;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ESCOPOLAMINA;10/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;10/07/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;10/07/2013;MASCULINO;ADULTOS;1
CÓRDOBA;CIÉNAGA DE ORO;23189000;NO REPORTADO;10/07/2013;MASCULINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;NO REPORTADO;10/07/2013;FEMENINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;NO REPORTADO;10/07/2013;FEMENINO;ADULTOS;6
NARIÑO;PASTO (CT);52001000;NO REPORTADO;10/07/2013;MASCULINO;ADULTOS;3
NORTE DE SANTANDER;CÚCUTA (CT);54001000;NO REPORTADO;10/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;APARTADÓ;5045000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
BOYACÁ;CHIQUINQUIRÁ;15176000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;2
BOYACÁ;DUITAMA;15238000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
BOYACÁ;GARAGOA;15299000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
BOYACÁ;RONDÓN;15621000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;2
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
CASANARE;YOPAL (CT);85001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;2
CAUCA;SANTANDER DE QUILICHAO;19698000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;2
CÓRDOBA;MONTERÍA (CT);23001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;13
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;23
CUNDINAMARCA;SAN JUAN DE RÍO SECO;25662000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
GUAJIRA;DIBULLA;44090000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
GUAJIRA;RIOHACHA (CT);44001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
MAGDALENA;CIÉNAGA;47189000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
QUINDÍO;CALARCA;63130000;SIN EMPLEO DE ARMAS;10/07/2013;MASCULINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;10/07/2013;FEMENINO;ADULTOS;1
