DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
VALLE;CALI (CT);76001000;CONTUNDENTES;25/06/2012;MASCULINO;ADULTOS;2
SANTANDER;PIEDECUESTA;68547000;ESCOPOLAMINA;25/06/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;NO REPORTADO;25/06/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;NO REPORTADO;25/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;FACATATIVÁ;25269000;NO REPORTADO;25/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;FUSAGASUGÁ;25290000;NO REPORTADO;25/06/2012;MASCULINO;ADOLESCENTES;1
META;ACACÍAS;50006000;NO REPORTADO;25/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
BOYACÁ;MUZO;15480000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
BOYACÁ;PUERTO BOYACÁ;15572000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
BOYACÁ;SAMACÁ;15646000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
CALDAS;ANSERMA;17042000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
CALDAS;ANSERMA;17042000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
CALDAS;LA DORADA;17380000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;3
CALDAS;VILLAMARÍA;17873000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;12
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;17
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;5
MAGDALENA;SANTA MARTA (CT);47001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;4
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
NARIÑO;IPIALES;52356000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
NARIÑO;PUERRES;52573000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
RISARALDA;MARSELLA;66440000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;3
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;2
SANTANDER;BARBOSA;68077000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
SANTANDER;PALMAS DEL SOCORRO;68524000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
SANTANDER;PIEDECUESTA;68547000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
SANTANDER;SOCORRO;68755000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
SUCRE;COROZAL;70215000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
SUCRE;COVEÑAS;70221000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;1
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;2
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;3
TOLIMA;MELGAR;73449000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
VALLE;CAICEDONIA;76122000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;MENORES;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;25/06/2012;FEMENINO;ADULTOS;4
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;3
VALLE;CANDELARIA;76130000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;2
VALLE;SEVILLA;76736000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
VALLE;TULUÁ;76834000;SIN EMPLEO DE ARMAS;25/06/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADOLESCENTES;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;4
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;2
CUNDINAMARCA;SOACHA;25754000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
HUILA;PITALITO;41551000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;3
NARIÑO;BUESACO;52110000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADOLESCENTES;1
PUTUMAYO;VILLAGARZÓN;86885000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADOLESCENTES;3
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;4
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;2
VALLE;GUADALAJARA DE BUGA;76111000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
VALLE;SEVILLA;76736000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;MASCULINO;ADULTOS;1
VALLE;ZARZAL;76895000;ARMA BLANCA / CORTOPUNZANTE;26/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;BELLO;5088000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;3
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
CASANARE;YOPAL (CT);85001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;4
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;7
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;2
HUILA;PITALITO;41551000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
NARIÑO;SANTA BÁRBARA;52696000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;2
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;2
SANTANDER;FLORIDABLANCA;68276000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;2
SANTANDER;SABANA DE TORRES;68655000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;2
TOLIMA;PLANADAS;73555000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;26/06/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;5
VICHADA;PUERTO CARREÑO (CT);99001000;ARMA DE FUEGO;26/06/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
BOYACÁ;PUERTO BOYACÁ;15572000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
CASANARE;PAZ DE ARIPORO;85250000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
CASANARE;YOPAL (CT);85001000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;3
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;3
HUILA;NEIVA (CT);41001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
NARIÑO;CUMBAL;52227000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;4
NORTE DE SANTANDER;OCAÑA;54498000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
QUINDÍO;CALARCA;63130000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
QUINDÍO;QUIMBAYA;63594000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;CONTUNDENTES;26/06/2012;MASCULINO;ADULTOS;1
VALLE;CALIMA;76126000;CONTUNDENTES;26/06/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;26/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ESCOPOLAMINA;26/06/2012;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;PAMPLONA;54518000;ESCOPOLAMINA;26/06/2012;MASCULINO;ADULTOS;1
CESAR;AGUACHICA;20011000;NO REPORTADO;26/06/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;PUERTO SALGAR;25572000;NO REPORTADO;26/06/2012;FEMENINO;ADULTOS;1
NARIÑO;CHACHAGÜÍ;52240000;NO REPORTADO;26/06/2012;MASCULINO;ADULTOS;1
NARIÑO;IPIALES;52356000;NO REPORTADO;26/06/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;APARTADÓ;5045000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;2
BOYACÁ;CHIVATÁ;15187000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
BOYACÁ;TINJACÁ;15808000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
CASANARE;MONTERREY;85162000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;2
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;16
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;17
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;4
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
META;LA MACARENA;50350000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADOLESCENTES;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;2
RISARALDA;QUINCHÍA;66594000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;BARBOSA;68077000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;CAPITANEJO;68147000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;MENORES;1
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
SANTANDER;GIRÓN;68307000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;2
TOLIMA;MARIQUITA;73443000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
TOLIMA;MELGAR;73449000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
TOLIMA;PURIFICACIÓN;73585000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;2
VALLE;CARTAGO;76147000;SIN EMPLEO DE ARMAS;26/06/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
VAUPÉS;MITÚ (CT);97001000;SIN EMPLEO DE ARMAS;26/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;5
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;9
CUNDINAMARCA;SOACHA;25754000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
HUILA;CAMPOALEGRE;41132000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
HUILA;GARZÓN;41298000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;2
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;2
HUILA;PITALITO;41551000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADOLESCENTES;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;2
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;27/06/2012;MASCULINO;ADULTOS;3
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;27/06/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;3
ANTIOQUIA;PUERTO BERRÍO;5579000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;SABANETA;5631000;ARMA DE FUEGO;27/06/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARANOA;8078000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;6
ATLÁNTICO;PONEDERA;8560000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
CAUCA;SANTANDER DE QUILICHAO;19698000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
CAUCA;VILLA RICA;19845000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
CHOCÓ;ISTMINA;27361000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;27/06/2012;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;7
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;3
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;4
VALLE;CALI (CT);76001000;ARMA DE FUEGO;27/06/2012;FEMENINO;ADULTOS;3
VALLE;CALI (CT);76001000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;4
VALLE;PALMIRA;76520000;ARMA DE FUEGO;27/06/2012;FEMENINO;ADULTOS;2
VALLE;PALMIRA;76520000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;1
VALLE;PRADERA;76563000;ARMA DE FUEGO;27/06/2012;MASCULINO;ADULTOS;2
BOYACÁ;MONIQUIRÁ;15469000;CONTUNDENTES;27/06/2012;FEMENINO;ADULTOS;1
BOYACÁ;PUERTO BOYACÁ;15572000;CONTUNDENTES;27/06/2012;MASCULINO;ADULTOS;1
