DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;1
SANTANDER;SAN GIL;68679000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;29/07/2010;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;29/07/2010;FEMENINO;ADULTOS;5
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;2
VALLE;EL DOVIO;76250000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;1
VALLE;SEVILLA;76736000;SIN EMPLEO DE ARMAS;29/07/2010;FEMENINO;ADULTOS;1
VALLE;TULUÁ;76834000;SIN EMPLEO DE ARMAS;29/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;1
BOLÍVAR;MAGANGUÉ;13430000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;9
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADOLESCENTES;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;2
SANTANDER;FLORIDABLANCA;68276000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;2
SUCRE;SANTIAGO DE TOLÚ;70820000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;1
TOLIMA;ESPINAL;73268000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;2
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;30/07/2010;MASCULINO;ADULTOS;5
ANTIOQUIA;APARTADÓ;5045000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;BELLO;5088000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;3
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;2
CASANARE;AGUAZUL;85010000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;10
GUAJIRA;RIOHACHA (CT);44001000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;1
GUAJIRA;RIOHACHA (CT);44001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;2
VALLE;CALI (CT);76001000;ARMA DE FUEGO;30/07/2010;MASCULINO;ADULTOS;7
VALLE;PALMIRA;76520000;ARMA DE FUEGO;30/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;IZA;15362000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
BOYACÁ;IZA;15362000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;SAMACÁ;15646000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
CASANARE;YOPAL (CT);85001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;4
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;6
CUNDINAMARCA;SOACHA;25754000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;2
VALLE;CALI (CT);76001000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;CONTUNDENTES;30/07/2010;MASCULINO;ADULTOS;4
VALLE;GUADALAJARA DE BUGA;76111000;CONTUNDENTES;30/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;30/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;30/07/2010;MASCULINO;ADULTOS;1
HUILA;GARZÓN;41298000;CORTANTES;30/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;CORTANTES;30/07/2010;MASCULINO;ADULTOS;2
VALLE;JAMUNDÍ;76364000;CORTANTES;30/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;ESCOPOLAMINA;30/07/2010;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ESCOPOLAMINA;30/07/2010;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ESCOPOLAMINA;30/07/2010;MASCULINO;ADULTOS;1
SUCRE;SANTIAGO DE TOLÚ;70820000;ESCOPOLAMINA;30/07/2010;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ESCOPOLAMINA;30/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;NO REPORTADO;30/07/2010;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;NO REPORTADO;30/07/2010;MASCULINO;ADULTOS;3
CUNDINAMARCA;SOACHA;25754000;NO REPORTADO;30/07/2010;MASCULINO;ADOLESCENTES;2
CUNDINAMARCA;SOACHA;25754000;NO REPORTADO;30/07/2010;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;NO REPORTADO;30/07/2010;FEMENINO;ADULTOS;1
SAN ANDRÉS;SAN ANDRÉS (CT);88001000;NO REPORTADO;30/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;3
ATLÁNTICO;GALAPA;8296000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;SABANALARGA;8638000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
BOLÍVAR;MOMPÓS;13468000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;4
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
CÓRDOBA;MONTELÍBANO;23466000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;4
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;13
CUNDINAMARCA;FACATATIVÁ;25269000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;SOACHA;25754000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
GUAJIRA;MAICAO;44430000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
GUAJIRA;RIOHACHA (CT);44001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
HUILA;CAMPOALEGRE;41132000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;2
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;2
HUILA;PITALITO;41551000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;2
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
RISARALDA;SANTA ROSA DE CABAL;66682000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;4
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;3
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
SANTANDER;SAN GIL;68679000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
SUCRE;COROZAL;70215000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;2
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;10
VALLE;CANDELARIA;76130000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;30/07/2010;FEMENINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;3
VALLE;ROLDANILLO;76622000;SIN EMPLEO DE ARMAS;30/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;2
CESAR;VALLEDUPAR (CT);20001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;5
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;MENORES;1
CUNDINAMARCA;SOACHA;25754000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
HUILA;GARZÓN;41298000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;2
MAGDALENA;SANTA MARTA (CT);47001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;2
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;31/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
CAQUETÁ;LA MONTAÑITA;18410000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;3
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;12
CUNDINAMARCA;LA MESA;25386000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
GUAJIRA;MAICAO;44430000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
PUTUMAYO;PUERTO ASÍS;86568000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;31/07/2010;FEMENINO;ADULTOS;2
VALLE;CALI (CT);76001000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;7
VALLE;EL CERRITO;76248000;ARMA DE FUEGO;31/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;DABEIBA;5234000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
BOYACÁ;SÁCHICA;15638000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;6
HUILA;NEIVA (CT);41001000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;2
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;CONTUNDENTES;31/07/2010;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;CONTUNDENTES;31/07/2010;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ESCOPOLAMINA;31/07/2010;MASCULINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;NO REPORTADO;31/07/2010;FEMENINO;ADULTOS;1
CUNDINAMARCA;SOACHA;25754000;NO REPORTADO;31/07/2010;FEMENINO;ADULTOS;1
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);95001000;NO REPORTADO;31/07/2010;FEMENINO;ADULTOS;1
META;ACACÍAS;50006000;NO REPORTADO;31/07/2010;MASCULINO;ADULTOS;1
RISARALDA;SANTA ROSA DE CABAL;66682000;NO REPORTADO;31/07/2010;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;NO REPORTADO;31/07/2010;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;3
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;7
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;18
CUNDINAMARCA;FUNZA;25286000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
CUNDINAMARCA;QUIPILE;25596000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;1
META;GRANADA;50313000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADOLESCENTES;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;3
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
SANTANDER;BARBOSA;68077000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
SANTANDER;VÉLEZ;68861000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
SUCRE;SAMPUÉS;70670000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;31/07/2010;FEMENINO;ADULTOS;2
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;4
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
VALLE;JAMUNDÍ;76364000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;1
VALLE;TULUÁ;76834000;SIN EMPLEO DE ARMAS;31/07/2010;MASCULINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;1/08/2010;MASCULINO;ADULTOS;1
